query_id,workload_file,workload_row_number,table_name,column_name,predicate_value,expected_matching_rows,expected_matching_percent,query_ngram_count,query_fingerprint_width,query_fingerprint_ones,metadata_version,merge_step,metadata_file,partition_file_count,metadata_total_size_bytes,ground_truth_partition_count,metadata_partition_count,pruned_partition_count,false_positive_partition_count,false_negative_partition_count
47,title.title_queries.txt,48,title,title,ch,175082,6.92485738%,0,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
48,title.title_queries.txt,49,title,title,cha,35816,1.41659732%,1,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
49,title.title_queries.txt,50,title,title,chan,8078,0.31950171%,2,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
50,title.title_queries.txt,51,title,title,charl,2521,0.09971080%,3,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
51,title.title_queries.txt,52,title,title,chicken,991,0.03919611%,5,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,153,155,0,2,0
52,title.title_queries.txt,53,title,title,cl,27352,1.08182851%,0,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
53,title.title_queries.txt,54,title,title,co,117375,4.64242546%,0,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
54,title.title_queries.txt,55,title,title,come,7356,0.29094510%,2,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
55,title.title_queries.txt,56,title,title,cor,9765,0.38622607%,1,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
56,title.title_queries.txt,57,title,title,cous,594,0.02349394%,2,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,144,155,0,11,0
57,title.title_queries.txt,58,title,title,cov,2669,0.10556450%,1,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
58,title.title_queries.txt,59,title,title,d,798058,31.56485434%,0,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
59,title.title_queries.txt,60,title,title,da,117428,4.64452172%,0,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
60,title.title_queries.txt,61,title,title,dak,992,0.03923566%,1,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,154,155,0,1,0
61,title.title_queries.txt,62,title,title,de,243530,9.63211819%,0,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
62,title.title_queries.txt,63,title,title,der,54389,2.15119811%,1,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
63,title.title_queries.txt,64,title,title,des,22764,0.90036356%,1,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
64,title.title_queries.txt,65,title,title,di,108536,4.29282462%,0,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
65,title.title_queries.txt,66,title,title,die,25578,1.01166312%,1,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
66,title.title_queries.txt,67,title,title,divi,1358,0.05371173%,2,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,154,155,0,1,0
67,title.title_queries.txt,68,title,title,do,89858,3.55407086%,0,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
68,title.title_queries.txt,69,title,title,dr.,1942,0.07681014%,1,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
69,title.title_queries.txt,70,title,title,ea,133235,5.26972146%,0,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
70,title.title_queries.txt,71,title,title,edu,1873,0.07408105%,1,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
71,title.title_queries.txt,72,title,title,eri,30217,1.19514522%,1,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
72,title.title_queries.txt,73,title,title,erot,942,0.03725806%,2,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,130,155,0,25,0
73,title.title_queries.txt,74,title,title,fa,56450,2.23271495%,0,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
74,title.title_queries.txt,75,title,title,fen,3410,0.13487259%,1,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
75,title.title_queries.txt,76,title,title,fes,5549,0.21947450%,1,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
76,title.title_queries.txt,77,title,title,foo,5502,0.21761555%,1,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
77,title.title_queries.txt,78,title,title,fro,14404,0.56970817%,1,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
78,title.title_queries.txt,79,title,title,ge,115800,4.58013093%,0,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
79,title.title_queries.txt,80,title,title,gh,52781,2.08759837%,0,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
80,title.title_queries.txt,81,title,title,gi,48835,1.93152586%,0,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
81,title.title_queries.txt,82,title,title,gra,16829,0.66562196%,1,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
82,title.title_queries.txt,83,title,title,grand,4086,0.16160980%,3,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
83,title.title_queries.txt,84,title,title,great,5476,0.21658719%,3,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
84,title.title_queries.txt,85,title,title,ha,141087,5.58028440%,0,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
85,title.title_queries.txt,86,title,title,he,431607,17.07095485%,0,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
86,title.title_queries.txt,87,title,title,hel,11222,0.44385345%,1,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
87,title.title_queries.txt,88,title,title,her,47843,1.89229019%,1,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
88,title.title_queries.txt,89,title,title,hig,5713,0.22596104%,1,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
89,title.title_queries.txt,90,title,title,hir,5584,0.22085882%,1,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
90,title.title_queries.txt,91,title,title,his,14750,0.58339319%,1,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
91,title.title_queries.txt,92,title,title,ho,126941,5.02078066%,0,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
92,title.title_queries.txt,93,title,title,hu,30820,1.21899512%,0,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
93,title.title_queries.txt,94,title,title,il,127891,5.05835514%,0,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
94,title.title_queries.txt,95,title,title,ill,39607,1.56653926%,1,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
95,title.title_queries.txt,96,title,title,imper,676,0.02673721%,3,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,148,155,0,7,0
96,title.title_queries.txt,97,title,title,in,389974,15.42428308%,0,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
97,title.title_queries.txt,98,title,title,inde,4144,0.16390382%,2,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
98,title.title_queries.txt,99,title,title,indian,1392,0.05505650%,4,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,149,155,0,6,0
99,title.title_queries.txt,100,title,title,ins,17897,0.70786359%,1,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
100,title.title_queries.txt,101,title,title,isla,3332,0.13178753%,2,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
101,title.title_queries.txt,102,title,title,it,154592,6.11443524%,0,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
102,title.title_queries.txt,103,title,title,je,25581,1.01178177%,0,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
103,title.title_queries.txt,104,title,title,jona,596,0.02357304%,2,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,144,155,0,11,0
104,title.title_queries.txt,105,title,title,jou,4379,0.17319856%,1,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
105,title.title_queries.txt,106,title,title,ka,59265,2.34405406%,0,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
106,title.title_queries.txt,107,title,title,kne,1877,0.07423926%,1,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
107,title.title_queries.txt,108,title,title,la,186775,7.38733985%,0,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
108,title.title_queries.txt,109,title,title,le,230160,9.10330687%,0,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
109,title.title_queries.txt,110,title,title,li,162353,6.42139894%,0,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
110,title.title_queries.txt,111,title,title,lie,17290,0.68385547%,1,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
111,title.title_queries.txt,112,title,title,life,10978,0.43420274%,2,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
112,title.title_queries.txt,113,title,title,lisa,1037,0.04101551%,2,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,153,155,0,2,0
113,title.title_queries.txt,114,title,title,livi,2949,0.11663909%,2,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
114,title.title_queries.txt,115,title,title,lo,125003,4.94412873%,0,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
115,title.title_queries.txt,116,title,title,loc,5540,0.21911853%,1,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
116,title.title_queries.txt,117,title,title,loca,917,0.03626926%,2,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,152,155,0,3,0
117,title.title_queries.txt,118,title,title,ma,191429,7.57141524%,0,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
118,title.title_queries.txt,119,title,title,male,1638,0.06478631%,2,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
119,title.title_queries.txt,120,title,title,man,50571,2.00018827%,1,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
120,title.title_queries.txt,121,title,title,meg,1576,0.06233408%,1,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
121,title.title_queries.txt,122,title,title,miss,6195,0.24502514%,2,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
122,title.title_queries.txt,123,title,title,mode,2952,0.11675774%,2,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
123,title.title_queries.txt,124,title,title,mon,24315,0.96170884%,1,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
124,title.title_queries.txt,125,title,title,moon,3182,0.12585472%,2,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
125,title.title_queries.txt,126,title,title,my,26265,1.03883540%,0,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
126,title.title_queries.txt,127,title,title,má,2062,0.08155639%,0,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,150,155,0,5,0
127,title.title_queries.txt,128,title,title,na,121723,4.81439791%,0,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
128,title.title_queries.txt,129,title,title,ne,173203,6.85053902%,0,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
129,title.title_queries.txt,130,title,title,no,100365,3.96964457%,0,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
130,title.title_queries.txt,131,title,title,nom,2325,0.09195859%,1,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
131,title.title_queries.txt,132,title,title,not,10474,0.41426849%,1,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
132,title.title_queries.txt,133,title,title,of,125333,4.95718092%,0,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
133,title.title_queries.txt,134,title,title,ok,32643,1.29109857%,0,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
134,title.title_queries.txt,135,title,title,one,34535,1.36593110%,1,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
135,title.title_queries.txt,136,title,title,ou,142132,5.62161632%,0,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
136,title.title_queries.txt,137,title,title,pa,113875,4.50399318%,0,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
137,title.title_queries.txt,138,title,title,pass,4179,0.16528814%,2,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
138,title.title_queries.txt,139,title,title,perso,1499,0.05928857%,3,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
139,title.title_queries.txt,140,title,title,pl,35271,1.39504143%,0,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
140,title.title_queries.txt,141,title,title,pol,7941,0.31408307%,1,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
141,title.title_queries.txt,142,title,title,pre,16496,0.65245112%,1,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
142,title.title_queries.txt,143,title,title,rap,6885,0.27231607%,1,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
143,title.title_queries.txt,144,title,title,rebel,871,0.03444986%,3,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,154,155,0,1,0
144,title.title_queries.txt,145,title,title,resu,1394,0.05513560%,2,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
145,title.title_queries.txt,146,title,title,riv,8794,0.34782100%,1,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
146,title.title_queries.txt,147,title,title,rob,8011,0.31685172%,1,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
147,title.title_queries.txt,148,title,title,rui,2310,0.09136531%,1,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
148,title.title_queries.txt,149,title,title,s,1106931,43.78142413%,0,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
149,title.title_queries.txt,150,title,title,sc,56313,2.22729631%,0,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
150,title.title_queries.txt,151,title,title,sec,10737,0.42467069%,1,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
151,title.title_queries.txt,152,title,title,sen,16387,0.64813994%,1,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
152,title.title_queries.txt,153,title,title,shi,26070,1.03112274%,1,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
153,title.title_queries.txt,154,title,title,sk,21422,0.84728467%,0,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
154,title.title_queries.txt,155,title,title,snake,735,0.02907078%,3,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,144,155,0,11,0
155,title.title_queries.txt,156,title,title,son,24315,0.96170884%,1,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
156,title.title_queries.txt,157,title,title,sp,47481,1.87797234%,0,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
157,title.title_queries.txt,158,title,title,spac,2954,0.11683685%,2,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
158,title.title_queries.txt,159,title,title,spe,16477,0.65169963%,1,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
159,title.title_queries.txt,160,title,title,spea,1161,0.04591997%,2,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,154,155,0,1,0
160,title.title_queries.txt,161,title,title,st,239894,9.48830682%,0,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
161,title.title_queries.txt,162,title,title,ste,41917,1.65790456%,1,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
162,title.title_queries.txt,163,title,title,stea,1454,0.05750873%,2,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
163,title.title_queries.txt,164,title,title,sto,29103,1.15108420%,1,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
164,title.title_queries.txt,165,title,title,str,26651,1.05410250%,1,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
165,title.title_queries.txt,166,title,title,su,62013,2.45274317%,0,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
166,title.title_queries.txt,167,title,title,sup,6491,0.25673256%,1,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
167,title.title_queries.txt,168,title,title,sw,10463,0.41383342%,0,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
168,title.title_queries.txt,169,title,title,tal,19584,0.77458795%,1,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
169,title.title_queries.txt,170,title,title,tat,9240,0.36546122%,1,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
170,title.title_queries.txt,171,title,title,tee,6402,0.25321242%,1,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
171,title.title_queries.txt,172,title,title,th,410433,16.23347910%,0,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
172,title.title_queries.txt,173,title,title,the,339129,13.41325754%,1,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
173,title.title_queries.txt,174,title,title,tou,8076,0.31942260%,1,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
174,title.title_queries.txt,175,title,title,tran,6435,0.25451764%,2,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
175,title.title_queries.txt,176,title,title,tri,18290,0.72340755%,1,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
176,title.title_queries.txt,177,title,title,tro,16954,0.67056597%,1,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
177,title.title_queries.txt,178,title,title,un,125531,4.96501223%,0,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
178,title.title_queries.txt,179,title,title,unter,3819,0.15104940%,3,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
179,title.title_queries.txt,180,title,title,vi,76171,3.01272153%,0,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
180,title.title_queries.txt,181,title,title,vic,5419,0.21433272%,1,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
181,title.title_queries.txt,182,title,title,vin,12162,0.48103240%,1,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
182,title.title_queries.txt,183,title,title,wa,70125,2.77358965%,0,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
183,title.title_queries.txt,184,title,title,walki,621,0.02456184%,3,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,147,155,0,8,0
184,title.title_queries.txt,185,title,title,we,51561,2.03934483%,0,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
185,title.title_queries.txt,186,title,title,win,12546,0.49622040%,1,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
186,title.title_queries.txt,187,title,title,wom,6031,0.23853860%,1,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
187,title.title_queries.txt,188,title,title,yar,2195,0.08681682%,1,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
188,title.title_queries.txt,189,title,title,ze,20814,0.82323701%,0,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
189,title.title_queries.txt,190,title,title,zen,4196,0.16596053%,1,32,0,2,concatenated_block_infix_fingerprint_distribution_entropy_32bit,block_infix_fingerprint_v002.json,155,620,155,155,0,0,0
